110,Day 2- Position 59 15-36-27 v2-JT,01:08:59:07,13.Rb5+
110,Day 2- Position 59 15-36-27 v2-JT,01:09:01:23,13.Kd4
110,Day 2- Position 59 15-36-27 v2-JT,01:09:09:10,reset
110,Day 2- Position 59 15-36-27 v2-JT,01:10:25:04,13.cxb1=B
110,Day 2- Position 59 15-36-27 v2-JT,01:09:21:08,13.cxb1=Q
110,Day 2- Position 59 15-36-27 v2-JT,01:09:24:20,reset
110,Day 2- Position 59 15-36-27 v2-JT,01:09:26:22,13.cxb1=R
110,Day 2- Position 59 15-36-27 v2-JT,01:09:30:00,reset
110,Day 2- Position 59 15-36-27 v2-JT,01:09:35:04,13.cxb1=N
110,Day 2- Position 59 15-36-27 v2-JT,01:09:45:15,14.Nd2
110,Day 2- Position 59 15-36-27 v2-JT,01:10:02:20,14.Be4
110,Day 2- Position 59 15-36-27 v2-JT,01:09:55:23,14.Nxd2
110,Day 2- Position 59 15-36-27 v2-JT,01:10:00:17,reset
110,Day 2- Position 59 15-36-27 v2-JT,01:10:06:16,15. Nxe4
110,Day 2- Position 59 15-36-27 v2-JT,01:10:07:19,15.Kxe4
110,Day 2- Position 59 15-36-27 v2-JT,01:10:16:12,reset
110,Day 2- Position 59 15-36-27 v2-JT,01:10:38:13,14.Nh2
110,Day 2- Position 59 15-36-27 v2-JT,01:10:45:17,14.Nxh2
110,Day 2- Position 59 15-36-27 v2-JT,01:10:47:18,15.Kxh2
110,Day 2- Position 59 15-36-27 v2-JT,01:11:04:03,end
